positionLink,positionName,positionNumber,positionType,publishTime,workLocation 
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32346&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='HY6-市场推广经理-营销方向（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='市场类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32347&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='TEG03-分布式平台高级研发工程师（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32349&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='TA-领导力专家（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='职能类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32335&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='GY0-Program Director（Hong Kong）'>],[<Selector xpath='./td[3]/text()' data='3'>],[<Selector xpath='./td[2]/text()' data='市场类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='香港'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32337&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='SNG11-腾讯云移动安全工程师（深圳）'>],[<Selector xpath='./td[3]/text()' data='3'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32338&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='WXG02-112 微信运营开发高级工程师（广州）'>],[<Selector xpath='./td[3]/text()' data='2'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='广州'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32339&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='WXG02-113 微信后台开发高级工程师（广州）'>],[<Selector xpath='./td[3]/text()' data='2'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='广州'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32340&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='SA-腾讯社交广告市场研究经理（北京）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='市场类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='北京'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32342&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='18428-支付平台产品经理'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32328&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21062-资深Unreal游戏逻辑工程师（上海）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='上海'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32329&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21062-资深AAA游戏创意策划（上海）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='上海'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32330&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21062-资深AAA游戏关卡策划（上海）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='上海'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32331&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21062-资深AAA游戏关卡设计师（上海）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='设计类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='上海'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32332&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21062-资深UnrealEngine技术美术（上海）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='设计类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='上海'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32336&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='23874-游戏评测方向游戏策划（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32322&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='S2-支付基础平台及金融应用线财务管理 (深圳)'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='职能类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32323&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='18432-反洗钱事务副总监（北京）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='职能类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='北京'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32324&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='15612-手游动作策划（北京）'>],[<Selector xpath='./td[3]/text()' data='2'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='北京'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32325&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='OMG093-企业文化运营经理（北京）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='市场类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='北京'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32326&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='18302-UE4大世界ARPG手游资深3D场景设计师（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='设计类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32327&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21062-资深AAA游戏美术指导（上海）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='设计类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='上海'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32315&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='MIG09-浏览器内核开发高级工程师-JS引擎方向'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32317&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21089-英雄联盟高级游戏运营经理(深圳)'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32318&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='MIG09-知识图谱高级算法研究员'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32319&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21089-英雄联盟内外合作与市场推广(深圳)'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32320&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21089-英雄联盟社群运营经理（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32307&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='SNG11-数据分析师（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32309&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='SNG04-QQ看点产品运营leader（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32310&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='SNG11-云安全产品经理（深圳）'>],[<Selector xpath='./td[3]/text()' data='2'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32312&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='MIG06-硬件项目经理（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32313&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='23671-商业产品运营经理（北京）'>],[<Selector xpath='./td[3]/text()' data='2'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='北京'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32314&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='18796-wegame video产品运营经理（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32316&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='18796-wegame平台运营经理(深圳)'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32303&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='MIG15-IOS终端开发工程师（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32304&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='21062-创新类游戏运营策划经理（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32305&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='MIG15-web前端开发工程师（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32306&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='22989-腾讯云高级工程师'>],[<Selector xpath='./td[3]/text()' data='3'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32308&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='23674-DreamWriter前端开发工程师（北京）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='北京'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32292&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='S2-财付通资金结算岗(深圳)'>],[<Selector xpath='./td[3]/text()' data='3'>],[<Selector xpath='./td[2]/text()' data='职能类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32294&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='18924-部门秘书（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='职能类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32295&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='SNG11-腾讯云业务安全架构师（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='技术类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32296&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='SNG11-腾讯云安全高级产品经理（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32297&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='OMG192-腾讯广告华东媒介专员（上海）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='市场类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='上海'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32301&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='MIG15-叮当商务拓展总监'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='市场类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32286&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='SA-腾讯社交广告商业运营管理高级经理（北京）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='市场类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='北京'>]
[<Selector xpath='./td[1]/a/@href' data='position_detail.php?id=32288&keywords=&t'>],[<Selector xpath='./td[1]/a/text()' data='MIG18-双百计划投资公司运营经理（深圳）'>],[<Selector xpath='./td[3]/text()' data='1'>],[<Selector xpath='./td[2]/text()' data='产品/项目类'>],[<Selector xpath='./td[5]/text()' data='2017-10-08'>],[<Selector xpath='./td[4]/text()' data='深圳'>]
